ICD_CODE	ICD_NAME	IS_CURRENT_ICD	IP_USAGE	OP_USAGE	AVG_USAGE	IS_NEC	SNOMED_CID	SNOMED_FSN	IS_1-1MAP	CORE_USAGE	IN_CORE
736.5	Genu recurvatum (acquired)	1	NULL	2E-05	1E-05	0	46101007	Acquired genu recurvatum (disorder)	1	NULL	0
743.62	Congenital deformities of eyelids	1	NULL	2E-05	1E-05	0	91158006	Congenital anomaly of eyelid (disorder)	1	NULL	0
744.46	Preauricular sinus or fistula	1	NULL	2E-05	1E-05	0	204272007	Preauricular fistula (disorder)	1	0.0037	1
744.83	Macrostomia	1	NULL	2E-05	1E-05	0	40159009	Congenital macrostomia (disorder)	1	NULL	0
744.5	Webbing of neck	1	NULL	2E-05	1E-05	0	11731003	Neck webbing (disorder)	1	NULL	0
750.13	Fissure of tongue	1	NULL	2E-05	1E-05	0	52368004	Plicated tongue (disorder)	1	NULL	0
750.27	Diverticulum of pharynx	1	NULL	2E-05	1E-05	0	111328001	Congenital diverticulum of pharynx (disorder)	1	NULL	0
748.0	Choanal atresia	1	NULL	2E-05	1E-05	0	204508009	Choanal atresia (disorder)	1	NULL	0
748.4	Congenital cystic lung	1	NULL	2E-05	1E-05	0	87119009	Congenital cystic lung (disorder)	1	NULL	0
648.53	Congenital cardiovascular disorders of mother, antepartum condition or complication	1	NULL	2E-05	1E-05	0	199268008	Congenital cardiovascular disorder during pregnancy - baby not yet delivered (disorder)	1	NULL	0
648.40	Mental disorders of mother, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	199257008	Mental disorders during pregnancy, childbirth and the puerperium (disorder)	1	0.0024	1
646.52	Asymptomatic bacteriuria in pregnancy, delivered, with mention of postpartum complication	1	NULL	2E-05	1E-05	0	199100007	Asymptomatic bacteriuria in pregnancy - delivered with postnatal complication (disorder)	1	NULL	0
647.13	Gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication	1	NULL	2E-05	1E-05	0	199165004	Maternal gonorrhea during pregnancy - baby not yet delivered (disorder)	1	NULL	0
653.10	Generally contracted pelvis, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	871005	Contracted pelvis (disorder)	1	NULL	0
655.33	Suspected damage to fetus from viral disease in the mother, affecting management of mother, antepartum condition or complication	1	NULL	2E-05	1E-05	0	199539006	Fetus with viral damage via mother with antenatal problem (disorder)	1	NULL	0
649.50	Spotting complicating pregnancy, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	284075002	Spotting per vagina in pregnancy (finding)	1	NULL	0
658.43	Infection of amniotic cavity, antepartum condition or complication	1	NULL	2E-05	1E-05	0	199678003	Amniotic cavity infection with antenatal problem (disorder)	1	NULL	0
656.50	Poor fetal growth, affecting management of mother, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	397949005	Poor fetal growth affecting management (disorder)	1	NULL	0
661.33	Precipitate labor, antepartum condition or complication	1	NULL	2E-05	1E-05	0	199834005	Precipitate labor with antenatal problem (disorder)	1	NULL	0
660.20	Obstruction by abnormal pelvic soft tissues during labor, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	66294006	Obstruction by abnormal pelvic soft tissues (disorder)	1	NULL	0
659.90	Unspecified indication for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	67480003	Indication for care AND/OR intervention in labor AND/OR delivery (disorder)	1	NULL	0
669.24	Maternal hypotension syndrome, postpartum condition or complication	1	NULL	2E-05	1E-05	0	200114002	Maternal hypotension syndrome with postnatal problem (disorder)	1	NULL	0
669.30	Acute kidney failure following labor and delivery, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	733839001	Postpartum acute renal failure (disorder)	1	NULL	0
694.2	Juvenile dermatitis herpetiformis	1	NULL	2E-05	1E-05	0	111196000	Dermatitis herpetiformis (disorder)	1	0.0004	1
676.61	Galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition	1	NULL	2E-05	1E-05	0	200446009	Galactorrhea in pregnancy and the puerperium - delivered (disorder)	1	NULL	0
676.90	Unspecified disorder of lactation, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	35046003	Disorder of lactation (disorder)	1	NULL	0
669.70	Cesarean delivery, without mention of indication, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	200146002	Cesarean delivery - delivered (finding)	1	NULL	0
675.11	Abscess of breast associated with childbirth, delivered, with or without mention of antepartum condition	1	NULL	2E-05	1E-05	0	200374003	Obstetric breast abscess - delivered (disorder)	1	NULL	0
675.22	Nonpurulent mastitis associated with childbirth, delivered, with mention of postpartum complication	1	NULL	2E-05	1E-05	0	200382003	Obstetric non-purulent mastitis - delivered with postnatal complication (disorder)	1	NULL	0
674.24	Disruption of perineal wound, postpartum condition or complication	1	NULL	2E-05	1E-05	0	397752008	Obstetric perineal wound disruption (disorder)	1	NULL	0
671.23	Superficial thrombophlebitis complicating pregnancy and the puerperium, antepartum condition or complication	1	NULL	2E-05	1E-05	0	200226001	Superficial thrombophlebitis in pregnancy and the puerperium with antenatal complication (disorder)	1	NULL	0
674.10	Disruption of cesarean wound, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	396544001	Cesarean wound disruption (disorder)	1	0.0009	1
711.39	Postdysenteric arthropathy, multiple sites	1	NULL	2E-05	1E-05	0	201504007	Post-dysenteric reactive arthropathy of multiple sites (disorder)	1	NULL	0
708.4	Vibratory urticaria	1	NULL	2E-05	1E-05	0	51247001	Vibratory urticaria (disorder)	1	NULL	0
716.24	Allergic arthritis, hand	1	NULL	2E-05	1E-05	0	201967009	Allergic arthritis of the hand (disorder)	1	NULL	0
712.94	Unspecified crystal arthropathy, hand	1	NULL	2E-05	1E-05	0	26241001	Crystal arthropathy of hand (disorder)	1	NULL	0
713.4	Arthropathy associated with respiratory disorders	1	NULL	2E-05	1E-05	0	201733005	Arthropathy associated with respiratory disorder (disorder)	1	NULL	0
712.99	Unspecified crystal arthropathy, multiple sites	1	NULL	2E-05	1E-05	0	20075001	Crystal arthropathy of multiple sites (disorder)	1	NULL	0
712.31	Chondrocalcinosis, unspecified, shoulder region	1	NULL	2E-05	1E-05	0	442928001	Chondrocalcinosis of joint of shoulder region (disorder)	1	NULL	0
712.34	Chondrocalcinosis, unspecified, hand	1	NULL	2E-05	1E-05	0	442884002	Chondrocalcinosis of joint of hand (disorder)	1	NULL	0
625.2	Mittelschmerz	1	NULL	2E-05	1E-05	0	43548008	Mittelschmerz (finding)	1	NULL	0
623.3	Tight hymenal ring	1	NULL	2E-05	1E-05	0	63765009	Tight hymenal ring (disorder)	1	NULL	0
622.5	Incompetence of cervix	1	NULL	2E-05	1E-05	0	17382005	Cervical incompetence (disorder)	1	0.001	1
622.6	Hypertrophic elongation of cervix	1	NULL	2E-05	1E-05	0	198353000	Hypertrophic elongation of cervix (disorder)	1	NULL	0
634.41	Spontaneous abortion, complicated by metabolic disorder, incomplete	1	NULL	2E-05	1E-05	0	198648003	Incomplete miscarriage with metabolic disorder (disorder)	1	NULL	0
634.80	Spontaneous abortion, with unspecified complication, unspecified	1	NULL	2E-05	1E-05	0	34614007	Miscarriage with complication (disorder)	1	NULL	0
635.91	Legally induced abortion, without mention of complication, incomplete	1	NULL	2E-05	1E-05	0	267193004	Incomplete legal abortion (disorder)	1	NULL	0
636.20	Illegally induced abortion, complicated by damage to pelvic organs or tissues, unspecified	1	NULL	2E-05	1E-05	0	38784004	Illegal abortion complicated by damage to pelvic organs AND/OR tissues (disorder)	1	NULL	0
642.00	Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	63287004	Benign essential hypertension in obstetric context (disorder)	1	NULL	0
641.20	Premature separation of placenta, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	415105001	Placental abruption (disorder)	1	0.0013	1
641.33	Antepartum hemorrhage associated with coagulation defects, antepartum condition or complication	1	NULL	2E-05	1E-05	0	198918004	Antepartum hemorrhage with coagulation defect - not delivered (disorder)	1	NULL	0
641.90	Unspecified antepartum hemorrhage, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	34842007	Antepartum hemorrhage (disorder)	1	0.0202	1
641.00	Placenta previa without hemorrhage, unspecified as to episode of care or not applicable	1	NULL	2E-05	1E-05	0	7792000	Placenta previa without hemorrhage (disorder)	1	0.0005	1
637.90	Unspecified abortion, without mention of complication, unspecified	1	NULL	2E-05	1E-05	0	23793007	Miscarriage without complication (disorder)	1	NULL	0
637.11	Unspecified abortion, complicated by delayed or excessive hemorrhage, incomplete	1	NULL	2E-05	1E-05	0	198645000	Incomplete miscarriage with delayed or excessive hemorrhage (disorder)	1	NULL	0
608.87	Retrograde ejaculation	1	NULL	2E-05	1E-05	0	50112006	Retrograde ejaculation (finding)	1	NULL	0
601.4	Prostatitis in diseases classified elsewhere	1	NULL	2E-05	1E-05	0	9713002	Prostatitis (disorder)	1	0.0274	1
620.7	Hematoma of broad ligament	1	NULL	2E-05	1E-05	0	83294006	Hematoma of broad ligament (disorder)	1	NULL	0
616.51	Ulceration of vulva in diseases classified elsewhere	1	NULL	2E-05	1E-05	0	198230004	Ulceration of vulva associated with another disorder (disorder)	1	NULL	0
550.02	Inguinal hernia, with gangrene, bilateral (not specified as recurrent)	1	NULL	2E-05	1E-05	0	7815009	Bilateral inguinal hernia with gangrene (disorder)	1	NULL	0
567.0	Peritonitis in infectious diseases classified elsewhere	1	NULL	2E-05	1E-05	0	129129003	Infectious peritonitis (disorder)	1	NULL	0
567.1	Pneumococcal peritonitis	1	NULL	2E-05	1E-05	0	58710009	Pneumococcal peritonitis (disorder)	1	NULL	0
495.0	Farmers' lung	1	NULL	2E-05	1E-05	0	18690003	Farmers' lung (disorder)	1	NULL	0
495.1	Bagassosis	1	NULL	2E-05	1E-05	0	67242002	Bagassosis (disorder)	1	NULL	0
518.2	Compensatory emphysema	1	NULL	2E-05	1E-05	0	33325001	Compensatory emphysema (disorder)	1	0.0004	1
516.1	Idiopathic pulmonary hemosiderosis	1	NULL	2E-05	1E-05	0	40527005	Idiopathic pulmonary hemosiderosis (disorder)	1	NULL	0
516.2	Pulmonary alveolar microlithiasis	1	NULL	2E-05	1E-05	0	87153008	Pulmonary alveolar microlithiasis (disorder)	1	NULL	0
524.4	Malocclusion, unspecified	1	NULL	2E-05	1E-05	0	47944004	Malocclusion of teeth (disorder)	1	0.0099	1
524.05	Major anomalies of jaw size, macrogenia	1	NULL	2E-05	1E-05	0	109516004	Macrogenia (disorder)	1	NULL	0
524.06	Major anomalies of jaw size, microgenia	1	NULL	2E-05	1E-05	0	109522008	Microgenia (disorder)	1	NULL	0
524.22	Malocclusion, Angle's class II	1	NULL	2E-05	1E-05	0	235087000	Class II division 2 malocclusion (disorder)	1	NULL	0
524.24	Open anterior occlusal relationship	1	NULL	2E-05	1E-05	0	314611000119106	Open anterior occlusal relationship (finding)	1	NULL	0
523.41	Chronic periodontitis, localized	1	NULL	2E-05	1E-05	0	707252001	Localized chronic periodontitis (disorder)	1	NULL	0
523.20	Gingival recession, unspecified	1	NULL	2E-05	1E-05	0	4356008	Gingival recession (disorder)	1	NULL	0
520.7	Teething syndrome	1	NULL	2E-05	1E-05	0	8004003	Teething syndrome (finding)	1	0.0061	1
521.05	Odontoclasia	1	NULL	2E-05	1E-05	0	196305005	Odontoclasia (disorder)	1	NULL	0
521.06	Dental caries pit and fissure	1	NULL	2E-05	1E-05	0	109575007	Primary dental caries, pit and fissure origin (disorder)	1	NULL	0
520.1	Supernumerary teeth	1	NULL	2E-05	1E-05	0	367534004	Supernumerary tooth (disorder)	1	0.0025	1
520.2	Abnormalities of size and form of teeth	1	NULL	2E-05	1E-05	0	266415009	Developmental abnormality of tooth size and form (disorder)	1	NULL	0
521.40	Pathological resorption, unspecified	1	NULL	2E-05	1E-05	0	70931000	Pathological resorption of tooth (disorder)	1	NULL	0
521.5	Hypercementosis	1	NULL	2E-05	1E-05	0	78537008	Hypercementosis (disorder)	1	NULL	0
521.9	Unspecified disease of hard tissues of teeth	1	NULL	2E-05	1E-05	0	46557008	Disorder of hard tissues of teeth (disorder)	1	NULL	0
529.2	Median rhomboid glossitis	1	NULL	2E-05	1E-05	0	7522008	Persistent tuberculum impar (disorder)	1	NULL	0
528.71	Minimal keratinized residual ridge mucosa	1	NULL	2E-05	1E-05	0	1089881000119100	Minimal keratinized residual ridge mucosa (finding)	1	NULL	0
528.1	Cancrum oris	1	NULL	2E-05	1E-05	0	18116006	Cancrum oris (disorder)	1	NULL	0
529.4	Atrophy of tongue papillae	1	NULL	2E-05	1E-05	0	9491003	Atrophy of tongue papillae (disorder)	1	NULL	0
529.5	Plicated tongue	1	NULL	2E-05	1E-05	0	52368004	Plicated tongue (disorder)	1	NULL	0
525.11	Loss of teeth due to trauma	1	NULL	2E-05	1E-05	0	196439008	Loss of teeth due to an accident (disorder)	1	NULL	0
524.71	Alveolar maxillary hyperplasia	1	NULL	2E-05	1E-05	0	302151000119105	Alveolar hyperplasia of maxilla (disorder)	1	NULL	0
524.50	Dentofacial functional abnormality, unspecified	1	NULL	2E-05	1E-05	0	56405002	Dentofacial functional anomaly (disorder)	1	NULL	0
525.60	Unspecified unsatisfactory restoration of tooth	1	NULL	2E-05	1E-05	0	109742001	Dental restoration unserviceable (finding)	1	NULL	0
478.71	Cellulitis and perichondritis of larynx	1	NULL	2E-05	1E-05	0	28709001	Cellulitis of larynx (disorder)	1	NULL	0
446.1	Acute febrile mucocutaneous lymph node syndrome [MCLS]	1	NULL	2E-05	1E-05	0	75053002	Acute febrile mucocutaneous lymph node syndrome (disorder)	1	0.0017	1
438	Late effects of cerebrovascular disease	0	NULL	NULL	NULL	0	195239002	Late effects of cerebrovascular disease (disorder)	1	0.0927	1
484.1	Pneumonia in cytomegalic inclusion disease	1	NULL	NULL	NULL	0	7678002	Cytomegaloviral pneumonia (disorder)	1	NULL	0
482.4	Pneumonia due to Staphylococcus	0	NULL	NULL	NULL	0	22754005	Staphylococcal pneumonia (disorder)	1	0.0051	1
474.0	Chronic tonsillitis and adenoiditis	0	NULL	NULL	NULL	0	195798007	Chronic adenotonsillitis (disorder)	1	0.0005	1
474.2	Adenoid vegetations	1	NULL	NULL	NULL	0	195797002	Adenoid vegetations (disorder)	1	NULL	0
466.1	Acute bronchiolitis	0	NULL	NULL	NULL	0	5505005	Acute bronchiolitis (disorder)	1	0.0125	1
464.0	Acute laryngitis	0	NULL	NULL	NULL	0	6655004	Acute laryngitis (disorder)	1	0.0015	1
458.2	Iatrogenic hypotension	0	NULL	NULL	NULL	0	408668005	Iatrogenic hypotension (disorder)	1	NULL	0
459.1	Postphlebitic syndrome	0	NULL	NULL	NULL	0	20427003	Postphlebitic syndrome (disorder)	1	0.0008	1
456.3	Sublingual varices	1	NULL	NULL	NULL	0	20656007	Sublingual varices (disorder)	1	NULL	0
446.3	Lethal midline granuloma	1	NULL	NULL	NULL	0	58961005	Lethal midline granuloma (disorder)	1	NULL	0
525.2	Atrophy of edentulous alveolar ridge	0	NULL	NULL	NULL	0	91950000	Atrophy of edentulous alveolar ridge (disorder)	1	0.002	1
524.73	Alveolar maxillary hypoplasia	1	NULL	NULL	NULL	0	109685003	Maxillary alveolar hypoplasia (disorder)	1	NULL	0
524.74	Alveolar mandibular hypoplasia	1	NULL	NULL	NULL	0	109684004	Mandibular alveolar hypoplasia (disorder)	1	NULL	0
525.1	Loss of teeth due to trauma, extraction, or periodontal disease	0	NULL	NULL	NULL	0	37320007	Acquired absence of teeth (disorder)	1	0.0018	1
530.2	Ulcer of esophagus	0	NULL	NULL	NULL	0	30811009	Ulcer of esophagus (disorder)	1	0.0026	1
534.01	Acute gastrojejunal ulcer, with hemorrhage, with obstruction	1	NULL	NULL	NULL	0	72408002	Acute gastrojejunal ulcer with hemorrhage and obstruction (disorder)	1	NULL	0
532.21	Acute duodenal ulcer with hemorrhage and perforation, with obstruction	1	NULL	NULL	NULL	0	41986000	Acute duodenal ulcer with hemorrhage, with perforation AND with obstruction (disorder)	1	NULL	0
530.83	Esophageal leukoplakia	1	NULL	NULL	NULL	0	89057003	Leukoplakia of esophagus (disorder)	1	NULL	0
521.6	Ankylosis of teeth	1	NULL	NULL	NULL	0	14901003	Ankylosis of tooth (disorder)	1	NULL	0
521.4	Pathological tooth resorption	0	NULL	NULL	NULL	0	70931000	Pathological resorption of tooth (disorder)	1	NULL	0
521.3	Erosion of teeth	0	NULL	NULL	NULL	0	82212003	Erosion of teeth (disorder)	1	NULL	0
521.2	Abrasion of teeth	0	NULL	NULL	NULL	0	47222000	Friction injury of tooth (disorder)	1	NULL	0
520.3	Mottled teeth	1	NULL	NULL	NULL	0	84752003	Mottled teeth, congenital (disorder)	1	NULL	0
520.4	Disturbances of tooth formation	1	NULL	NULL	NULL	0	371136004	Disorder of tooth development (disorder)	1	0.002	1
521.1	Excessive dental attrition [approximal wear] [occlusal wear]	0	NULL	NULL	NULL	0	53963006	Excessive attrition of teeth (disorder)	1	NULL	0
521.0	Dental caries	0	NULL	NULL	NULL	0	80967001	Dental caries (disorder)	1	0.0842	1
523.3	Aggressive and acute periodontitis	0	NULL	NULL	NULL	0	21638000	Acute periodontitis (disorder)	1	0.0009	1
523.0	Acute gingivitis	0	NULL	NULL	NULL	0	31642005	Acute gingivitis (disorder)	1	0.0006	1
523.1	Chronic gingivitis	0	NULL	NULL	NULL	0	72621003	Chronic gingivitis (disorder)	1	0.0007	1
523.2	Gingival recession	0	NULL	NULL	NULL	0	4356008	Gingival recession (disorder)	1	NULL	0
523.4	Chronic periodontitis	0	NULL	NULL	NULL	0	5689008	Chronic periodontitis (disorder)	1	0.0009	1
524.00	Major anomalies of jaw size, unspecified anomaly	1	NULL	NULL	NULL	0	323351000119108	Anomaly of jaw size (disorder)	1	NULL	0
524.3	Anomalies of tooth position of fully erupted teeth	0	NULL	NULL	NULL	0	81256000	Anomaly of tooth position (disorder)	1	0.0055	1
524.5	Dentofacial functional abnormalities	0	NULL	NULL	NULL	0	56405002	Dentofacial functional anomaly (disorder)	1	NULL	0
524.10	Anomalies of relationship of jaw to cranial base, unspecified anomaly	1	NULL	NULL	NULL	0	266420009	Jaw to cranial base anomaly (disorder)	1	NULL	0
524.11	Anomalies of relationship of jaw to cranial base, maxillary asymmetry	1	NULL	NULL	NULL	0	235083001	Asymmetry of maxilla (disorder)	1	NULL	0
524.2	Anomalies of dental arch relationship	0	NULL	NULL	NULL	0	266421008	Dental arch relationship anomaly (disorder)	1	NULL	0
519.0	Tracheostomy complications	0	NULL	NULL	NULL	0	68033004	Tracheostomy complication (disorder)	1	0.0004	1
517.1	Rheumatic pneumonia	1	NULL	NULL	NULL	0	7548000	Rheumatic pneumonia (disorder)	1	NULL	0
495.4	Malt workers' lung	1	NULL	NULL	NULL	0	25897000	Malt-workers' lung (disorder)	1	NULL	0
495.5	Mushroom workers' lung	1	NULL	NULL	NULL	0	52333004	Mushroom workers' lung (disorder)	1	NULL	0
494	Bronchiectasis	0	NULL	NULL	NULL	0	12295008	Bronchiectasis (disorder)	1	0.0377	1
569.6	Colostomy and enterostomy complications	0	NULL	NULL	NULL	0	197238009	Colostomy and enterostomy malfunction (disorder)	1	NULL	0
564.0	Constipation	0	NULL	NULL	NULL	0	14760008	Constipation (finding)	1	0.2869	1
551.02	Femoral hernia with gangrene, bilateral (not specified as recurrent)	1	NULL	NULL	NULL	0	38163003	Gangrene co-occurrent and due to bilateral femoral hernia (disorder)	1	NULL	0
551.03	Femoral hernia with gangrene, bilateral, recurrent	1	NULL	NULL	NULL	0	3762005	Gangrene co-occurrent and due to bilateral recurrent femoral hernia (disorder)	1	NULL	0
553.03	Femoral hernia without mention of obstruction or gangrene, bilateral,recurrent	1	NULL	NULL	NULL	0	742277008	Bilateral recurrent femoral hernia (disorder)	1	NULL	0
551.9	Hernia of unspecified site, with gangrene	1	NULL	NULL	NULL	0	79990007	Hernia, with gangrene (disorder)	1	NULL	0
537.2	Chronic duodenal ileus	1	NULL	NULL	NULL	0	52232007	Chronic duodenal ileus (disorder)	1	NULL	0
582.81	Chronic glomerulonephritis in diseases classified elsewhere	1	NULL	NULL	NULL	0	197616000	Chronic glomerulonephritis associated with another disorder (disorder)	1	NULL	0
585	Chronic kidney disease (CKD)	0	NULL	NULL	NULL	0	709044004	Chronic kidney disease (disorder)	1	0.1333	1
598.01	Urethral stricture due to infective diseases classified elsewhere	1	NULL	NULL	NULL	0	80375002	Urethral stricture due to infection (disorder)	1	NULL	0
611.5	Galactocele	1	NULL	NULL	NULL	0	42385006	Lactocele (disorder)	1	NULL	0
621.1	Chronic subinvolution of uterus	1	NULL	NULL	NULL	0	198315005	Chronic subinvolution of uterus (disorder)	1	NULL	0
621.3	Endometrial hyperplasia	0	NULL	NULL	NULL	0	237072009	Endometrial hyperplasia (disorder)	1	0.0009	1
618.0	Prolapse of vaginal walls without mention of uterine prolapse	0	NULL	NULL	NULL	0	354737001	Prolapse of vaginal walls without uterine prolapse (disorder)	1	NULL	0
600	Hyperplasia of prostate	0	NULL	NULL	NULL	0	433234005	Hyperplasia of prostate (disorder)	1	0.004	1
599.83	Urethral instability	1	NULL	NULL	NULL	0	252026008	Urethral instability (finding)	1	NULL	0
599.7	Hematuria	0	NULL	NULL	NULL	0	34436003	Blood in urine (finding)	1	0.013	1
599.6	Urinary obstruction	0	NULL	NULL	NULL	0	7163005	Urinary tract obstruction (disorder)	1	0.0026	1
608.85	Stricture of male genital organs	1	NULL	NULL	NULL	0	198064007	Male genital organ stricture (disorder)	1	NULL	0
608.2	Torsion of testis	0	NULL	NULL	NULL	0	81996005	Torsion of testis (disorder)	1	NULL	0
606.8	Infertility due to extratesticular causes	1	NULL	NULL	NULL	0	84245004	Infertility due to extratesticular cause (disorder)	1	NULL	0
637.12	Unspecified abortion, complicated by delayed or excessive hemorrhage, complete	1	NULL	NULL	NULL	0	198656000	Complete miscarriage with delayed or excessive hemorrhage (disorder)	1	NULL	0
637.30	Unspecified abortion, complicated by renal failure, unspecified	1	NULL	NULL	NULL	0	10697004	Miscarriage complicated by renal failure (disorder)	1	NULL	0
637.32	Unspecified abortion, complicated by renal failure, complete	1	NULL	NULL	NULL	0	198659007	Complete miscarriage with renal failure (disorder)	1	NULL	0
637.40	Unspecified abortion, complicated by metabolic disorder, unspecified	1	NULL	NULL	NULL	0	13384007	Miscarriage complicated by metabolic disorder (disorder)	1	NULL	0
637.41	Unspecified abortion, complicated by metabolic disorder, incomplete	1	NULL	NULL	NULL	0	198648003	Incomplete miscarriage with metabolic disorder (disorder)	1	NULL	0
637.50	Unspecified abortion, complicated by shock, unspecified	1	NULL	NULL	NULL	0	34270000	Miscarriage complicated by shock (disorder)	1	NULL	0
637.51	Unspecified abortion, complicated by shock, incomplete	1	NULL	NULL	NULL	0	198649006	Incomplete miscarriage with shock (disorder)	1	NULL	0
637.52	Unspecified abortion, complicated by shock, complete	1	NULL	NULL	NULL	0	198661003	Complete miscarriage with shock (disorder)	1	NULL	0
637.60	Unspecified abortion, complicated by embolism, unspecified	1	NULL	NULL	NULL	0	43306002	Miscarriage complicated by embolism (disorder)	1	NULL	0
637.61	Unspecified abortion, complicated by embolism, incomplete	1	NULL	NULL	NULL	0	198650006	Incomplete miscarriage with embolism (disorder)	1	NULL	0
637.80	Unspecified abortion, with unspecified complication, unspecified	1	NULL	NULL	NULL	0	34614007	Miscarriage with complication (disorder)	1	NULL	0
637.81	Unspecified abortion, with unspecified complication, incomplete	1	NULL	NULL	NULL	0	413338003	Incomplete miscarriage with complication (disorder)	1	NULL	0
637.82	Unspecified abortion, with unspecified complication, complete	1	NULL	NULL	NULL	0	34614007	Miscarriage with complication (disorder)	1	NULL	0
638.9	Failed attempted abortion without mention of complication	1	NULL	NULL	NULL	0	90645002	Failed attempted abortion without complication (disorder)	1	NULL	0
639.3	Kidney failure following abortion and ectopic and molar pregnancies	1	NULL	NULL	NULL	0	43629001	Renal failure following molar AND/OR ectopic pregnancy (disorder)	1	NULL	0
639.4	Metabolic disorders following abortion or ectopic and molar pregnancies	1	NULL	NULL	NULL	0	35208003	Metabolic disorder following molar AND/OR ectopic pregnancy (disorder)	1	NULL	0
639.5	Shock following abortion or ectopic and molar pregnancies	1	NULL	NULL	NULL	0	69344006	Shock following molar AND/OR ectopic pregnancy (disorder)	1	NULL	0
639.9	Unspecified complication following abortion or ectopic and molar pregnancy	1	NULL	NULL	NULL	0	2989004	Complication following molar AND/OR ectopic pregnancy (disorder)	1	NULL	0
641.10	Hemorrhage from placenta previa, unspecified as to episode of care or not applicable	1	NULL	NULL	NULL	0	198903000	Placenta previa with hemorrhage (disorder)	1	0.0032	1
641.30	Antepartum hemorrhage associated with coagulation defects, unspecified as to episode of care or not applicable	1	NULL	NULL	NULL	0	267199000	Antepartum hemorrhage with coagulation defect (disorder)	1	NULL	0
641.31	Antepartum hemorrhage associated with coagulation defects, delivered, with or without mention of antepartum condition	1	NULL	NULL	NULL	0	198917009	Antepartum hemorrhage with coagulation defect - delivered (disorder)	1	NULL	0
637.00	Unspecified abortion, complicated by genital tract and pelvic infection, unspecified	1	NULL	NULL	NULL	0	373896005	Miscarriage complicated by genital-pelvic infection (disorder)	1	NULL	0
637.01	Unspecified abortion, complicated by genital tract and pelvic infection, incomplete	1	NULL	NULL	NULL	0	198644001	Incomplete miscarriage with genital tract or pelvic infection (disorder)	1	NULL	0
637.02	Unspecified abortion, complicated by genital tract and pelvic infection, complete	1	NULL	NULL	NULL	0	198655001	Complete miscarriage with genital tract or pelvic infection (disorder)	1	NULL	0
635.00	Legally induced abortion, complicated by genital tract and pelvic infection, unspecified	1	NULL	NULL	NULL	0	373901007	Legal abortion complicated by genital-pelvic infection (disorder)	1	NULL	0
635.01	Legally induced abortion, complicated by genital tract and pelvic infection, incomplete	1	NULL	NULL	NULL	0	198705001	Incomplete legal abortion with genital tract or pelvic infection (disorder)	1	NULL	0
634.81	Spontaneous abortion, with unspecified complication, incomplete	1	NULL	NULL	NULL	0	413338003	Incomplete miscarriage with complication (disorder)	1	NULL	0
635.20	Legally induced abortion, complicated by damage to pelvic organs or tissues, unspecified	1	NULL	NULL	NULL	0	111431001	Legal abortion complicated by damage to pelvic organs AND/OR tissues (disorder)	1	NULL	0
635.40	Legally induced abortion, complicated by metabolic disorder, unspecified	1	NULL	NULL	NULL	0	3634007	Legal abortion complicated by metabolic disorder (disorder)	1	NULL	0
635.50	Legally induced abortion, complicated by shock, unspecified	1	NULL	NULL	NULL	0	27169005	Legal abortion complicated by shock (disorder)	1	NULL	0
635.52	Legally induced abortion, complicated by shock, complete	1	NULL	NULL	NULL	0	198723009	Complete legal abortion with shock (disorder)	1	NULL	0
635.80	Legally induced abortion, with unspecified complication, unspecified	1	NULL	NULL	NULL	0	48433002	Legal abortion with complication (disorder)	1	NULL	0
634.50	Spontaneous abortion, complicated by shock, unspecified	1	NULL	NULL	NULL	0	34270000	Miscarriage complicated by shock (disorder)	1	NULL	0
634.51	Spontaneous abortion, complicated by shock, incomplete	1	NULL	NULL	NULL	0	198649006	Incomplete miscarriage with shock (disorder)	1	NULL	0
634.52	Spontaneous abortion, complicated by shock, complete	1	NULL	NULL	NULL	0	198661003	Complete miscarriage with shock (disorder)	1	NULL	0
634.60	Spontaneous abortion, complicated by embolism, unspecified	1	NULL	NULL	NULL	0	43306002	Miscarriage complicated by embolism (disorder)	1	NULL	0
634.32	Spontaneous abortion, complicated by renal failure, complete	1	NULL	NULL	NULL	0	198659007	Complete miscarriage with renal failure (disorder)	1	NULL	0
